SalePrice,Id
137208.86608128247,1649
113689.67830642109,1650
120776.53095078368,1651
96629.5506553989,1652
99579.15578824194,1653
149320.5717535464,1654
154197.09743655214,1655
145020.02034903693,1656
152056.30133678683,1657
147046.60458531883,1658
130680.43721648652,1659
156409.48418862128,1660
489251.37434567657,1661
404658.7231660369,1662
397683.50061427016,1663
627848.119009294,1664
308520.95355285314,1665
258033.17940067864,1666
390322.71666291956,1667
339844.4788913368,1668
295981.9458728129,1669
341603.9131769517,1670
258984.2860287056,1671
449502.9843211258,1672
286913.99517808895,1673
244374.70688739474,1674
200372.67029629968,1675
201525.77679658667,1676
216788.36167948172,1677
477877.9874305861,1678
379084.4346608342,1679
324023.92090896564,1680
244206.73492951517,1681
294476.6594261331,1682
188102.22005010804,1683
169831.91205864295,1684
170617.50358699868,1685
171805.70204484396,1686
164314.1650631956,1687
184341.91240106724,1688
186967.16930943794,1689
191504.42247295534,1690
182348.8756553949,1691
241385.9591049042,1692
171697.04221726235,1693
184125.9282228623,1694
164982.393111419,1695
268971.6795462346,1696
172332.3677978846,1697
345099.5526965361,1698
315723.67710820195,1699
253372.3925100114,1700
258423.83772160977,1701
248099.83995645802,1702
228280.20024429797,1703
279947.991116792,1704
228962.52602873277,1705
97760.67844663576,1706
197873.92834034842,1707
202126.89243580992,1708
282639.2886543512,1709
229943.84558844854,1710
267151.33623733494,1711
247397.05870375948,1712
278027.2930698941,1713
212291.23873217884,1714
204976.1784867013,1715
180883.5517734568,1716
173936.8562496913,1717
136558.53818723917,1718
203338.75793529316,1719
234651.42249767232,1720
151251.05191052874,1721
118413.37549209052,1722
148950.6525601978,1723
202920.11204482146,1724
234982.1216112577,1725
185152.7245294409,1726
147954.53771518706,1727
156447.10525484098,1728
166095.11663277977,1729
156794.03768988466,1730
118860.54976284628,1731
125043.69223222128,1732
104777.57761242683,1733
123931.50707230088,1734
111372.90814249493,1735
102942.24692278262,1736
320046.28841031,1737
233978.57904810787,1738
237792.46108709523,1739
223537.07965683538,1740
200504.6448303297,1741
166393.04871727485,1742
166883.6032068353,1743
334133.07145427476,1744
215368.12531673184,1745
185918.77872584385,1746
225354.55278223986,1747
231207.3379075601,1748
150073.12975843222,1749
124117.9204326507,1750
242527.52269100345,1751
115043.90029711978,1752
149347.4988296115,1753
197356.43744401317,1754
160851.60174523844,1755
130496.25068703566,1756
119783.9693302993,1757
153783.10905276454,1758
159555.88695139802,1759
153446.34767724934,1760
148554.93336775358,1761
177099.15487665444,1762
174487.85276486113,1763
110064.30936815124,1764
112098.83362612753,1765
187370.8635582303,1766
213956.72729767725,1767
145686.8244044038,1768
160938.97926821533,1769
149470.4428187697,1770
114681.34055093062,1771
129690.37355707918,1772
135662.90141822473,1773
147156.039878906,1774
140238.0092076048,1775
126501.42942948484,1776
102888.01286968909,1777
138829.12161909533,1778
140377.0711013979,1779
162271.41714282028,1780
118129.00627355538,1781
90626.94409557119,1782
140265.17063782047,1783
109851.34685107635,1784
114273.27045836144,1785
123984.06940292091,1786
155884.9293607881,1787
76421.37096196249,1788
91531.98929092538,1789
74421.87122476143,1790
193578.90292288575,1791
149485.01947808973,1792
156433.3599446419,1793
153126.44263827524,1794
136945.5671537984,1795
117152.18128794196,1796
117397.33977080142,1797
115135.45189515794,1798
105682.74369590885,1799
122938.50415477096,1800
127549.4093235618,1801
137100.51746511445,1802
146376.9218732228,1803
140036.4316933731,1804
134312.26213640993,1805
117969.91602424909,1806
133584.4790852726,1807
113114.13207467741,1808
118608.61078739837,1809
130305.0834322305,1810
95414.25311351122,1811
90980.55799876628,1812
130016.39308797079,1813
92502.18422291301,1814
52493.759442617236,1815
89894.51668593564,1816
114646.58686435428,1817
154438.27351660046,1818
142651.68952566842,1819
47188.425776837954,1820
124853.75748125701,1821
137907.98497497762,1822
30924.787028514245,1823
115251.75735106332,1824
152269.66319525533,1825
117927.74127413672,1826
99656.40283711249,1827
135739.96212701788,1828
100770.68760648866,1829
138739.45386255364,1830
138060.67440970393,1831
72677.3409908111,1832
136279.52718781974,1833
108521.00003607596,1834
113136.56411349712,1835
122741.88991027557,1836
90843.31243649864,1837
118626.64582368902,1838
94169.21541962835,1839
174328.7362410807,1840
131079.19118638156,1841
84612.33603024861,1842
127680.13180211927,1843
136016.19130831124,1844
139915.51433192118,1845
151652.47875221394,1846
169795.14742875774,1847
54482.60149063308,1848
105258.33783281241,1849
112205.32786173248,1850
149532.08064465242,1851
125316.15891879977,1852
119728.00209661458,1853
147098.75278593483,1854
140780.37048497057,1855
224563.19912746243,1856
133130.64670233545,1857
138756.07612365007,1858
118262.3930697136,1859
141726.41370441345,1860
119889.94419888036,1861
521919.412229339,1862
482321.78593879513,1863
482350.2859889782,1864
355347.39604498004,1865
334293.01074053266,1866
230510.8170131754,1867
287352.50773169915,1868
206681.92850920692,1869
229220.27107636034,1870
242853.5718487866,1871
167506.77137860836,1872
236557.1709697104,1873
147384.41333849865,1874
193850.1643706696,1875
200453.4613682589,1876
205174.4293856448,1877
200751.79909975032,1878
124355.78519832225,1879
128681.97691826281,1880
245824.5645031186,1881
238488.33106107143,1882
178724.5737180869,1883
197835.19502714614,1884
181328.91014318756,1885
263129.10097452725,1886
207549.80878679987,1887
267714.5377278312,1888
163855.51214997712,1889
112798.56680455047,1890
139010.43102648336,1891
98862.11900749072,1892
133978.65001219074,1893
116651.69523831902,1894
138314.25617374404,1895
119203.43722506125,1896
122318.03685653074,1897
106637.55580028126,1898
162340.11798675885,1899
152715.6368589643,1900
163555.52368750016,1901
165496.79936353516,1902
226072.26209573462,1903
135414.12012351278,1904
202263.73458695176,1905
100729.58090041834,1906
227294.4114587775,1907
111979.58707059087,1908
128093.32509869356,1909
121442.00112724952,1910
233988.65775517252,1911
334203.75267052674,1912
124816.25462311001,1913
42895.580265230514,1914
323113.6532418284,1915
71324.77629260096,1916
228642.78042088987,1917
135424.01960329915,1918
169905.91268988297,1919
154884.66935125866,1920
379864.92712054105,1921
312672.40235900535,1922
231730.42575228342,1923
238964.40794686775,1924
185952.4503075139,1925
394682.8619628572,1926
128907.50398888231,1927
152384.49526023844,1928
119592.36029260141,1929
124251.37889784396,1930
136503.40480060448,1931
133510.373346828,1932
199092.34205651417,1933
180335.19649169038,1934
165398.49320090163,1935
192312.21989517877,1936
171424.2437844251,1937
164011.16817246293,1938
239974.00518463098,1939
192528.59303042883,1940
168793.2598072262,1941
139021.65911575384,1942
209961.73271052266,1943
364600.6909791698,1944
387040.54520199687,1945
129998.24680038492,1946
71686.74061219144,1947
162642.85926758818,1948
252920.05352060738,1949
178863.28429481928,1950
244998.08329361628,1951
209722.1385721154,1952
167314.1324421375,1953
181679.7652705818,1954
137885.42515454366,1955
259752.5826975522,1956
145387.3156653067,1957
237185.1676640252,1958
145671.46391317106,1959
113543.90696294684,1960
116953.69978297825,1961
93940.69260147015,1962
103424.22345680563,1963
106401.47215128408,1964
150428.270734677,1965
145266.04080950632,1966
288230.2789709483,1967
414339.07734734064,1968
377390.20853636944,1969
401983.35316621594,1970
482721.23131593387,1971
388650.10582825064,1972
269030.14927976707,1973
334895.2255319899,1974
315076.16981079767,1975
271369.64508641564,1976
338187.7256229509,1977
321906.7328990653,1978
321328.974237678,1979
203168.71135150822,1980
357742.99350823247,1981
212151.12676033794,1982
193497.43601796977,1983
159873.42873092566,1984
217000.1100125763,1985
206577.29280324868,1986
181681.28099885932,1987
169277.26615917275,1988
184978.6547053413,1989
202741.28411591737,1990
224576.05646928324,1991
218436.68089655784,1992
162051.08171847157,1993
229622.15563432788,1994
184117.55539154078,1995
263627.52798321523,1996
301262.53563544666,1997
323912.69854858157,1998
266491.0738988606,1999
323239.559679517,2000
263676.2023224655,2001
219844.92971466048,2002
253347.61570181284,2003
287226.67265939526,2004
200712.13461633475,2005
218054.77520938267,2006
246281.39655313815,2007
225617.30160181824,2008
190379.93691943717,2009
189788.8768372954,2010
131109.66648776707,2011
167968.51902650672,2012
174459.98092315564,2013
179266.38411589924,2014
205255.05401496697,2015
187807.79078406826,2016
191714.38332518167,2017
109948.45783039463,2018
127531.64148058543,2019
100907.65249841909,2020
96091.0003274098,2021
191236.74779657333,2022
133362.8662998441,2023
278734.5361375829,2024
344978.7374380237,2025
186132.59435618512,2026
159723.04814681402,2027
148186.47395146228,2028
170376.61986778685,2029
276208.2459986566,2030
232567.98346598458,2031
253399.53208914553,2032
274916.9224617911,2033
174806.78087521438,2034
228065.30704683464,2035
199077.76356087156,2036
245244.91893954983,2037
311748.64922652644,2038
217110.35526083142,2039
318598.94702557754,2040
320850.2381554619,2041
201592.43606579417,2042
176843.60648689166,2043
157036.81908007828,2044
201432.07301956255,2045
175164.9429291523,2046
134764.30877755757,2047
143039.97903128815,2048
137588.68620967062,2049
161799.01966842794,2050
96597.58426022534,2051
122808.71154659588,2052
146407.25667158878,2053
116165.4172325815,2054
158455.93769291803,2055
147634.23664341136,2056
114100.69849201772,2057
207561.84928062648,2058
138098.1100159449,2059
176463.3987714359,2060
169960.35643907404,2061
127114.25983572807,2062
117941.75167610045,2063
139880.77507694534,2064
110300.93062804836,2065
158348.9125707731,2066
108443.47229487426,2067
140674.22049356124,2068
83911.48594546135,2069
118298.46626871444,2070
93025.4533817078,2071
112340.45787222072,2072
123162.79161370141,2073
146930.17288646725,2074
126477.21137996238,2075
109030.97770972757,2076
169877.81338888177,2077
123281.70605907997,2078
121702.2633267111,2079
117254.01568251324,2080
116514.36289373445,2081
118542.83154484422,2082
146027.3819002849,2083
110800.43938761557,2084
120505.17858848348,2085
105006.7624145304,2086
114696.22052655465,2087
91583.3129141233,2088
75466.7984119657,2089
133160.34946696844,2090
117462.69766429266,2091
124948.99250992943,2092
129994.78833870283,2093
102997.99179909578,2094
146199.56793933868,2095
76993.85107587294,2096
85199.06407373419,2097
138109.53463135936,2098
55975.509790048374,2099
71073.9015631597,2100
100524.99581851573,2101
117880.5027064003,2102
99528.93588674761,2103
117847.09474366599,2104
115949.19729428335,2105
87133.9930570159,2106
171224.52249470915,2107
114186.40741082275,2108
111733.98344552905,2109
123752.21458250798,2110
148102.2342381684,2111
140873.1270617595,2112
124493.70878758372,2113
131058.95500590972,2114
161959.74390236888,2115
111839.0140571763,2116
151368.64230888602,2117
124107.37868070205,2118
112192.6923991018,2119
111987.68042733136,2120
471058.6161623921,2121
130290.18672160624,2122
74797.37441114528,2123
156993.59938635843,2124
116225.92099612833,2125
153905.48488348772,2126
80219.6697528643,2127
120301.70448895598,2128
78318.30189562442,2129
135261.39460527914,2130
137059.37599420687,2131
106804.26753867402,2132
117346.43156235274,2133
122616.69188984434,2134
97292.2187451552,2135
77781.5395293463,2136
100448.68218135074,2137
124333.3840456003,2138
143856.85900075,2139
137748.20984856872,2140
152398.52039898565,2141
126503.38620841164,2142
142372.1589503867,2143
105831.72268295294,2144
137221.11717773922,2145
174395.35371478455,2146
171983.4174154292,2147
129659.85735180408,2148
138660.42699749998,2149
219837.8596683459,2150
110638.24809240593,2151
144543.22390732056,2152
169773.79039106658,2153
98297.18729831971,2154
130396.20492411782,2155
253750.6233483145,2156
229371.76527375716,2157
228245.55850253958,2158
206535.92547348049,2159
174234.82465648328,2160
245793.70989122082,2161
153546.25559077092,2162
372840.6246857225,2163
234752.93079238854,2164
197346.67524503547,2165
155047.6178959166,2166
216478.38685988972,2167
193963.82107197633,2168
192285.54476313503,2169
219694.68693268506,2170
156977.50667623035,2171
129261.7230894619,2172
175192.07920577322,2173
213951.04296567588,2174
283282.382017285,2175
291845.4525899862,2176
227330.37320129303,2177
208204.54391281342,2178
131596.21244944734,2179
216600.23489089802,2180
191413.88600806624,2181
219885.1256906089,2182
188302.9990500849,2183
114805.62567487863,2184
119812.9462853717,2185
145619.42615859726,2186
147783.61211059705,2187
146641.7156442251,2188
303758.335896972,2189
87736.09766253876,2190
77838.82759678457,2191
90781.62784835926,2192
107117.45600002793,2193
97902.61119929304,2194
113094.43856497547,2195
103522.93215119577,2196
121107.0606616029,2197
151271.95305668184,2198
230771.511797396,2199
148468.46637018156,2200
135531.99731838363,2201
230414.73393086068,2202
132149.8184901872,2203
168606.45349293965,2204
114916.43323854616,2205
136429.07430680134,2206
210069.32555278827,2207
268766.3904224855,2208
243656.8235198063,2209
118960.77322957167,2210
107330.92544353956,2211
117333.76625801084,2212
102045.15411518389,2213
147933.58345465743,2214
99606.16004222927,2215
147778.90791878643,2216
54152.3080254536,2217
62843.24259958688,2218
48350.8909155435,2219
57448.57936630742,2220
318400.4589564995,2221
285665.94722484,2222
262157.498603905,2223
196344.2501830202,2224
120578.35266819349,2225
192882.8160714465,2226
195737.12728644902,2227
256800.83767697596,2228
247824.67298383117,2229
150501.93797330072,2230
203053.06698568695,2231
174895.94683704025,2232
179387.8777039958,2233
234384.75773856882,2234
210535.33653168712,2235
247947.92039121978,2236
319512.24709276244,2237
183795.09647380444,2238
108656.9955355882,2239
151799.81516880958,2240
181983.25625614653,2241
112657.62769559179,2242
114711.47389807005,2243
109847.94994959311,2244
97861.51878177331,2245
127313.91104165441,2246
102139.56353137632,2247
121394.61184022231,2248
114376.0815469296,2249
120374.65091211478,2250
99035.68238236019,2251
173805.41403840823,2252
152041.02541059887,2253
174714.16697675193,2254
181134.8287370363,2255
166007.98675179778,2256
207829.89935485806,2257
153348.76714878957,2258
174326.8359649286,2259
130246.53264504389,2260
191946.13173643334,2261
217755.23429046303,2262
412680.695825163,2263
435424.32299053454,2264
161325.80629476742,2265
296201.9608978595,2266
369856.6615702602,2267
460484.0931146173,2268
144974.72213892394,2269
190312.9617293269,2270
206820.01088226377,2271
187719.27812026194,2272
154442.38059810075,2273
182529.24155325824,2274
169272.1454633905,2275
196106.56056604357,2276
183266.45253302535,2277
137278.09893358313,2278
116849.86391159472,2279
115720.3750178008,2280
156482.29742505224,2281
163987.77519032633,2282
102440.77089042624,2283
114140.97896391047,2284
157606.81504885387,2285
122225.82258277044,2286
361898.7371294811,2287
272842.7984540087,2288
360917.0190794084,2289
477401.01145638706,2290
318279.3373405061,2291
431830.7133399641,2292
481175.65910348244,2293
393637.58170139376,2294
537960.5116565963,2295
278135.2744090985,2296
349041.5855264624,2297
332979.0771422725,2298
365948.5538036485,2299
319015.3218516753,2300
310547.4674642428,2301
253390.70940551025,2302
231750.87002566323,2303
242470.73587150092,2304
204890.0538617506,2305
201790.7387293353,2306
206072.32813093293,2307
286684.21236759605,2308
280062.3659148813,2309
201891.58196499627,2310
205982.87254625894,2311
170838.85616675418,2312
167663.4739352515,2313
178852.191466121,2314
176325.65211424735,2315
197371.74007530286,2316
197202.94390458317,2317
183600.73645677287,2318
182854.22733692935,2319
180934.500582489,2320
229713.25348522788,2321
185500.61847164144,2322
179136.86321784486,2323
181603.60872622492,2324
206953.40263492137,2325
163243.21978915014,2326
194494.70281423593,2327
211353.62670653046,2328
193743.95145361288,2329
185338.80029138314,2330
354480.63376321155,2331
384178.8380331196,2332
313473.2202250884,2333
245280.10371624018,2334
261777.12818542324,2335
326285.9089098821,2336
178683.42633777123,2337
246236.94625781826,2338
207919.51749936864,2339
401394.81964455085,2340
200583.7355212286,2341
228578.17569700844,2342
219278.6687021051,2343
207026.7699919993,2344
224419.39792825104,2345
209702.86233655602,2346
198339.60975990185,2347
238523.392794916,2348
179745.33864358603,2349
321964.3318259663,2350
267603.7537648398,2351
247224.67094790548,2352
248480.3417741118,2353
143694.69416894333,2354
138125.05951702094,2355
144681.35018518803,2356
187588.90557067152,2357
188510.02830707765,2358
125099.93449202717,2359
118845.5746266721,2360
149901.27755096348,2361
262918.1808265575,2362
129131.6679107815,2363
147256.66869240467,2364
216609.99560535405,2365
200513.36561426418,2366
228838.1470384436,2367
218059.98282657625,2368
218571.86674203767,2369
165449.42925377225,2370
156154.6366903395,2371
197627.55930416632,2372
278100.5224658581,2373
269474.16956365877,2374
234785.352798158,2375
304347.44007264735,2376
354651.742861586,2377
181416.69221743374,2378
217066.17617390203,2379
143815.98338057747,2380
165066.52037125733,2381
209850.3522379604,2382
198932.57751460688,2383
234243.1428602934,2384
164383.43288011383,2385
133070.44733396108,2386
128233.54727595983,2387
92579.45584880107,2388
117868.45137430157,2389
182601.364746987,2390
144755.52131221213,2391
114186.47111531977,2392
202805.0919947721,2393
136343.67568632256,2394
204060.32039157572,2395
137375.72826248783,2396
209216.8487721169,2397
121587.37774804627,2398
73769.21040929659,2399
69119.04930471048,2400
141206.15141002677,2401
132868.33980590708,2402
149077.29563931885,2403
154410.77682823566,2404
156994.88691671932,2405
138356.56211289353,2406
125879.03636938185,2407
137218.49393983715,2408
119612.13766514731,2409
158822.8968589815,2410
109103.47216114297,2411
156435.2758022613,2412
127666.5951424064,2413
158052.0245611232,2414
138649.91441312825,2415
122448.4658743225,2416
126103.10215493191,2417
130205.66932094135,2418
131657.5651581303,2419
113176.91881531896,2420
124435.36356647566,2421
102784.16903325789,2422
110292.3085089589,2423
149091.21148558866,2424
208369.12761119267,2425
132220.72951081762,2426
117185.35809916639,2427
167510.35709894352,2428
109740.78459902582,2429
128023.2641464598,2430
106453.33173268955,2431
144114.53861177366,2432
142970.7258378458,2433
143977.8677072787,2434
150767.06923896537,2435
99196.75760797266,2436
106862.37823512446,2437
120573.92649643605,2438
96963.66760747872,2439
112089.44303202843,2440
78009.34201632223,2441
87773.27747912673,2442
124378.59136398938,2443
128454.93548449983,2444
92626.70170310244,2445
138521.93295893137,2446
178168.9683185333,2447
120401.19837906583,2448
116198.79058562349,2449
136893.80802480053,2450
85531.44286983914,2451
180919.39714584846,2452
91104.9730698284,2453
128118.99713114466,2454
137460.08967582916,2455
142840.13847979013,2456
174865.87710946184,2457
126859.96586040291,2458
110639.22184480746,2459
137708.9191297429,2460
130085.53389504089,2461
132020.78883873887,2462
128626.19328530674,2463
171576.82968523286,2464
141547.22217039,2465
114550.48596821874,2466
108768.30124945268,2467
62967.50169546606,2468
89912.5580966222,2469
179594.86779174922,2470
217050.7197200299,2471
156744.00809970355,2472
112506.21301817616,2473
89793.34433358409,2474
210093.66421301055,2475
117991.6126994707,2476
127535.15224344852,2477
151435.1820761866,2478
108417.93504916142,2479
147538.2728190635,2480
119252.1910757947,2481
97272.1677680687,2482
107276.66233639227,2483
120139.44417319186,2484
116386.42583001174,2485
144195.93011324212,2486
155647.92545758124,2487
158198.37634357298,2488
144097.88473015168,2489
140197.80202135805,2490
101551.85303348993,2491
189990.18682421368,2492
139284.15529650418,2493
135831.30461873004,2494
85638.06777660195,2495
243220.99161354522,2496
149820.09744542604,2497
110459.36927912367,2498
81376.72176350506,2499
122254.71905632623,2500
131310.75224937033,2501
134059.66372729375,2502
105069.74926427177,2503
143540.61317508074,2504
276710.7660559614,2505
254746.2763509301,2506
288137.0444868702,2507
256744.71357627714,2508
215412.53375042544,2509
213585.70223956878,2510
170447.22104921174,2511
194658.49253097016,2512
217182.9733200337,2513
304013.2915081985,2514
150207.5586911835,2515
172727.14774926778,2516
149770.28634117503,2517
145862.14648937664,2518
225145.78133633372,2519
214549.2602005953,2520
176882.80082625817,2521
214342.6135191805,2522
120130.97439179983,2523
139462.16756146395,2524
151310.37551219243,2525
144154.54492242364,2526
116898.05850425138,2527
134737.69511641678,2528
155901.92572141142,2529
123792.70609971006,2530
240676.02397116052,2531
221618.6642847874,2532
189346.00331873665,2533
221006.41295012427,2534
277297.75616711355,2535
224246.1911989328,2536
228574.74566092106,2537
179882.78017511417,2538
179883.92550149543,2539
174352.51290456534,2540
174199.5797927826,2541
163663.27357078917,2542
116727.46721541965,2543
129867.84549075333,2544
123000.38404297594,2545
123358.02678341199,2546
124365.5648696879,2547
138260.468872227,2548
154459.54803839294,2549
1080523.5771298287,2550
137258.8317328705,2551
127596.93231354126,2552
74995.7891831071,2553
83327.5044997163,2554
116700.68333898122,2555
100861.50390193088,2556
106714.68833733989,2557
152627.06836879847,2558
145214.6888935631,2559
157277.65091001592,2560
153027.60048300432,2561
179991.8376951445,2562
155652.37595276817,2563
209811.13494309608,2564
142733.11162031777,2565
170421.28967874392,2566
146198.47323805306,2567
202207.55447718344,2568
278596.47063541977,2569
116617.46026635617,2570
198486.5079145602,2571
157779.8527758182,2572
209054.30768623235,2573
207110.07785423475,2574
132349.79915472004,2575
112626.98074142216,2576
83447.96355937538,2577
75346.45716401299,2578
60762.156357282925,2579
63660.824688563436,2580
86037.20561989724,2581
71260.47652916201,2582
280616.02498334215,2583
169365.78554142843,2584
181769.47869737048,2585
213134.24900340894,2586
189255.85875688106,2587
134173.24977388873,2588
141491.50858113263,2589
197287.62352322324,2590
223780.38411312597,2591
203520.87265768377,2592
239815.1984786843,2593
171394.2771565177,2594
188589.30949058154,2595
287186.9992088502,2596
171186.30406025515,2597
279801.46148152056,2598
362806.9744537422,2599
112443.78273407814,2600
110380.51342511729,2601
84680.03685490276,2602
96119.87054995784,2603
87288.06675972174,2604
77817.82670805036,2605
140115.25169109192,2606
200663.78139101353,2607
177970.40765843648,2608
165368.43125469727,2609
97713.31625048611,2610
137252.46176383967,2611
146411.84394433376,2612
127029.87136260862,2613
120000.58890955459,2614
160758.7773700144,2615
141842.33006603157,2616
189403.54958368128,2617
196608.8929320638,2618
192126.55912555664,2619
193730.94149237912,2620
160553.96383561284,2621
179122.1005737365,2622
227182.59619225422,2623
300450.28419648664,2624
257135.32146380265,2625
165838.05875882774,2626
168767.55943909695,2627
536809.2407013274,2628
525497.1313608414,2629
361496.13745086413,2630
509822.52843817644,2631
423232.01292616525,2632
290183.83571603184,2633
423979.7916877208,2634
125423.21715894625,2635
172469.01742575943,2636
169680.68279569174,2637
267230.1000993803,2638
184420.33029650984,2639
143738.81356267643,2640
113098.90203520334,2641
171731.39603138604,2642
101029.8090192769,2643
117255.69492023133,2644
107834.15476381233,2645
93482.944078941,2646
100052.56678540543,2647
143413.36317478874,2648
160099.8723584244,2649
149099.90848853494,2650
143117.44663065698,2651
404415.85705474165,2652
246566.20486731568,2653
246635.9801194115,2654
409494.5691481437,2655
324515.23818548775,2656
352994.48578790366,2657
298929.6616638644,2658
277408.211322644,2659
354691.41574852064,2660
346684.8961032457,2661
360647.68992817024,2662
269489.56652688055,2663
265208.656801443,2664
341650.54517910304,2665
268604.45543752075,2666
164382.33525131064,2667
172221.6588949367,2668
180216.50930111975,2669
272981.58010138146,2670
176268.4240620462,2671
193769.61346306562,2672
203727.4538411044,2673
190224.01801138316,2674
174988.09405164822,2675
185623.3115742354,2676
193162.14663992298,2677
195554.4777231214,2678
268648.0219310255,2679
289017.1387427854,2680
412979.44128469116,2681
325269.8719839822,2682
621272.1421803535,2683
296470.8244750421,2684
306401.3591473978,2685
240065.69676104133,2686
303892.70879673504,2687
194994.74667625182,2688
201200.64199035897,2689
440286.4812394957,2690
181444.53773980527,2691
141548.90704758378,2692
196619.1663312669,2693
128115.39408038926,2694
187116.7796839511,2695
179904.07169155646,2696
183260.90526708716,2697
160693.68240058352,2698
167150.8920094989,2699
151879.47157688218,2700
135951.31969704045,2701
108382.18228845157,2702
113569.15761434264,2703
137259.3057213233,2704
107981.51967873053,2705
102829.92088863526,2706
109391.97334432288,2707
125004.0815986213,2708
94269.28925477092,2709
122042.14948819054,2710
445774.7640293747,2711
372769.328437446,2712
177945.78851840427,2713
151148.82366541284,2714
160916.38638260422,2715
133149.40707800453,2716
192196.6456064056,2717
221293.45706662553,2718
172734.44103468856,2719
176879.54671016568,2720
125447.51766817638,2721
163526.42408886214,2722
134832.32334119233,2723
115493.82501852264,2724
125953.14489558265,2725
151631.9879213095,2726
186363.5869512745,2727
176251.1101061567,2728
143870.90191087074,2729
149955.24592599066,2730
120662.01164068111,2731
126951.914874539,2732
160209.6371301786,2733
106138.24856825257,2734
